,SOURCE_ID,teff_gspphot,lum_flame,age_flame,mass_flame,radius_flame,evolstage_flame,flags_flame
5838,5961528784260707328,4763.7188,4.942563,11.330684,1.0114169,3.2919888,652,11
5839,5961528784260718208,4261.9385,0.22407283,4.7138596,0.6742698,0.8859453,360,00
5840,5961528784260727040,5053.4116,0.76359195,,0.936945,1.1837102,360,00
5841,5961528784260738176,4798.438,8.037795,6.0045695,1.2011293,4.0080433,706,12
5842,5961528784266263552,4477.4087,326.61777,0.55819243,2.6052961,33.128387,1198,11
5843,5961528788568782208,6341.625,5.2845197,2.6689787,1.3949786,1.8835548,283,01
5844,5961414400693123840,4562.7324,0.3035437,,,0.8854806,417,21
5845,5961414400697928064,4725.259,0.13166377,,,0.546586,,21
5846,5961414400697929088,4333.08,0.24905142,,,0.8782483,368,21
5847,5961414405008354176,8053.7603,7.1738963,,1.6765131,1.3703705,115,00
5848,5961414405008354304,4945.452,5.5906067,5.415415,1.2312891,3.2298014,640,10
5849,5253694092046193152,4997.317,0.222703,,,0.6371062,,21
5850,5253694092046194560,10908.979,140.79929,0.25601453,3.1079633,3.3157434,251,01
5851,5253694092046197376,4538.973,0.34445217,,,0.9517569,448,21
5852,5253694092046201728,6646.5796,5.9704766,1.9645958,1.4508982,1.822997,248,00
5853,5253694092046203648,5678.8457,2.943788,8.108086,1.0857323,1.808484,458,00
5854,5253605340793925120,6205.7393,2.4501426,3.6855586,1.1771895,1.3702183,291,00
5855,5253605340832758656,4717.7886,0.083999805,,,0.4338011,,21
5856,5253605340832760576,4904.61,37.324,0.62162954,2.5017707,8.801214,604,12
5857,5253605340832762496,5109.5493,49.846943,1.6583927,1.7775073,10.556543,804,12
5858,5253605340832762624,5227.8516,22.500978,1.4612896,1.8320566,4.3687005,388,00
5859,5253605340832764544,5517.3306,1.8897002,12.772119,0.95960444,1.5133468,440,00
5860,5253605340832766976,4626.3745,57.93936,0.45445263,2.8033693,11.856052,541,10
5861,5253605340832768512,4744.7544,57.36626,0.5017619,2.7031782,11.196346,533,10
5862,5253605340832769664,5591.8223,0.35634458,,,0.6574001,,21
5863,5253605340832772608,5709.994,4.3522205,4.8306384,1.2427211,2.1428463,450,00
5864,5253605340832775296,5140.2046,0.11339696,,,0.45478177,,21
5865,5253605340832775808,5857.282,1.8132552,8.181839,1.0301638,1.3052493,369,00
5866,5253694229461042432,5120.5625,0.11650169,,,0.46083596,,21
5867,6030031730305405824,4490.916,0.2579695,,,0.8568727,480,21
5868,6030031730305412224,5712.7407,2.9067905,8.199105,1.0779792,1.7648607,451,01
5869,6030031730305427200,4460.9263,0.07674132,,,0.46504682,,21
5870,5961502877023779072,5238.671,0.717347,6.2420382,0.867612,1.0253372,351,00
5871,5961502877023789440,6777.5586,3.5010552,0.39692777,1.3750631,1.3419254,124,01
5872,5961502877024686208,4571.0234,0.1443261,,,0.6062802,,21
5873,5961502881312068480,4631.7515,0.33901137,,,0.91661245,835,21
5874,5961502881312077184,4616.14,18.724752,6.520324,1.1811688,6.9281306,833,11
5875,5253605340832776832,6866.6255,30.372602,0.79886425,2.1141176,2.9411676,264,00
5876,5253605340832777984,9193.077,68.36204,,2.779727,2.0875537,147,01
5877,5253605340832779136,5876.801,1.0660117,1.7833369,1.0562234,0.99592954,173,00
5878,5253605340832780160,4323.63,0.17435579,12.321158,0.6574247,0.75684875,298,00
5879,5253605370892139904,5388.291,1.0762042,12.969714,0.9066362,1.198918,378,00
5880,5961414405056973440,9528.0,11.975012,,,1.2780024,,21
5881,5961414405056985856,4915.9663,0.82507646,,,1.2577776,357,21
5882,5961459308873904640,4234.066,0.06573895,,,0.48211613,,21
5883,5961459308874292864,4388.6396,0.099387385,1.7843927,0.6774066,0.5695185,124,01
5884,5961459308887736960,5505.597,82.06108,0.8063982,2.2045057,5.6042137,287,02
5885,5961459313237382144,5508.8564,10.415115,2.08202,1.640859,3.542312,473,00
5886,5961459313237382400,4730.39,0.882738,12.097775,0.9464297,1.4245931,359,00
5887,5253650867491484544,6376.185,1.508876,,,1.0092793,,21
5888,5253650867491485952,4886.4688,0.09539369,,,0.4350645,,21
5889,5253650897514105728,5823.4917,104.78289,0.34571764,3.0786712,10.064494,458,00
5890,5253650897514817280,4938.542,0.11802911,,,0.47522599,,21
5891,5253650897515779456,4845.2915,0.08383942,,,0.41621965,,21
5892,5253650897516162304,4388.3506,0.07389896,,,0.5204848,,21
5893,5253650901817761792,4897.5576,0.10079805,,,0.44152936,,21
5894,6030087904100501248,5276.125,0.18209031,,,0.51490897,,21
5895,6030087904100512512,4385.001,0.01892361,,,0.23978284,,20
5896,6030087908414626944,5148.222,0.092556894,,,0.42327127,,21
5897,5961554661530731008,5142.1523,73.964836,0.41365358,2.900221,10.995212,506,10
5898,5961554661530739200,4730.128,0.2185472,3.10772,0.75755864,0.69528574,176,00
5899,5961554661530739584,5773.8823,60.40128,0.50287306,2.6881092,8.585114,483,00
5900,5961554661530760448,4417.246,0.17754929,6.113518,0.6615069,0.7745051,312,00
5901,5961554661530762112,4809.6333,0.077604264,,,0.4054217,,21
5902,5961554661530770176,4600.425,0.08671142,,,0.47437966,,21
5903,5961554661530772864,4813.9683,51.690968,0.61973274,2.5038443,10.4637,544,10
5904,5961554661530776576,4820.855,0.09595517,,,0.45168883,,20
5905,5961528788639787904,4822.8086,7.729191,9.344207,1.0703423,4.264827,736,12
5906,5961414435052240256,4865.7095,9.414301,6.154904,1.2023487,5.496529,864,12
5907,5961414435052255616,5016.737,26.477112,3.5316052,1.4067179,7.4298787,767,12
5908,5961414435052872320,4534.993,0.3345873,,,0.9532901,593,21
5909,5961414435057669632,4445.7246,0.31969583,12.655692,0.75798655,0.9584559,409,01
5910,5961414435057670272,4719.431,0.16366042,,,0.60646355,,21
5911,5961414435057672064,4725.3706,0.105889305,,,0.4870895,,21
5912,6030061142231280512,5345.581,1.7305554,,0.9486015,1.5076425,442,00
5913,6030061142231280896,4584.9287,22.778133,5.804785,1.2208483,7.5466723,834,11
5914,6030061142231282816,4769.949,56.8057,0.555972,2.6035385,11.049648,538,10
5915,6030061142231283328,5615.5864,1.0885657,6.793198,0.9804701,1.0510037,312,01
5916,6030061142231283456,4775.1895,8.22657,9.278563,1.0704657,4.1880894,735,11
5917,6030061142231288064,4829.541,0.020545743,,,0.2049044,,20
5918,6030061172226114688,4522.654,0.0817092,,,0.4661902,,21
5919,6030061172226117632,4943.267,0.14272968,,,0.51525253,,21
5920,6030061172226119168,4765.092,5.5834064,11.018596,1.0206299,3.4605594,686,11
5921,6030061172226126336,4661.582,0.31989834,9.346777,0.72044235,0.8911565,364,01
5922,6030061172227323392,4241.2617,0.060766507,,,0.45776397,,21
5923,5253605370892337152,5823.274,10.436142,2.1345055,1.6253705,3.4049442,461,00
5924,5253605375153543168,5174.747,0.12455633,,,0.47675413,,21
5925,5253605375153548672,3555.0024,0.05632172,,,0.6261761,,20
5926,5253605375192438912,4189.5864,0.040166475,,,0.38632762,,21
5927,5253605375192439936,5149.2285,0.16059197,,,0.512023,,21
5928,5253605375192443136,4878.65,0.10441107,,,0.45122764,,21
5929,5253752434870881920,4840.6494,15.121867,3.3999746,1.4152652,5.8805294,747,12
5930,5253752434871142528,5707.0986,1.5193013,11.076359,0.9633198,1.2618625,389,00
5931,5253752464897534336,4634.5903,0.07810306,,,0.45951632,,21
5932,5253752464903065984,5023.0093,0.19508064,,,0.61390835,,21
5933,5253752464903066368,4908.901,11.500591,3.5195196,1.3959668,4.3743167,597,12
5934,5253650901818162816,4956.15,0.08000664,,,0.41022214,,21
5935,5253650901851138688,4122.059,0.06466481,,,0.49831352,215,21
5936,5253650901851144320,4946.3184,0.46208256,10.531633,0.7816842,0.93217385,392,00
5937,5253650901851158784,4961.45,0.1507874,,,0.53060365,,21
5938,5253650901851168640,5491.847,0.8793226,5.57774,0.9579294,1.0807085,359,01
5939,5253650901851227392,9962.838,106.693535,0.3412359,2.8704655,3.473538,264,01
5940,5253650901851228416,5468.48,0.2517982,,,0.57350975,,21
5941,5961502881394097536,4983.7583,0.27663323,0.24042436,0.8280863,0.711513,103,01
5942,5961502881394101120,7906.5737,6.8113465,,,1.3847178,,21
5943,5961502881394102144,4786.4854,37.38151,0.50258124,2.7020042,8.898682,530,10
5944,5253694092046203904,6517.5166,2.7699852,1.0476947,1.2839756,1.2967179,157,00
5945,5253694122066184832,5756.039,4.6271563,4.5737314,1.2598362,2.431043,477,02
5946,5253694122066817792,4963.659,0.18401192,,,0.5810959,,21
5947,5253694122066823680,4512.139,0.35004047,,,0.97050506,382,21
5948,5253694122069278848,4459.381,0.1648953,2.577651,0.7142227,0.69350415,189,00
5949,5253694122069279104,4564.942,0.06814477,,,0.41649818,,21
5950,5253694122069279360,4959.9087,0.14282009,,,0.5114637,,21
5951,5961459343231319680,3669.7097,0.089639395,3.969627,0.5629719,0.7534722,247,00
5952,5961459343232188544,3797.296,0.05306736,5.464582,0.53815484,0.5666627,177,00
5953,5961459343232199296,4836.3145,165.51093,0.6740288,2.4044645,8.276466,344,02
5954,5961459343232204928,8483.882,15.094926,0.5050021,1.9101717,1.7892479,183,01
5955,5961459343232224256,5628.7007,2.1368573,11.642117,0.9839409,1.5762486,450,00
5956,5961459343232243584,4217.882,0.18681361,8.98708,0.71385944,0.80759484,349,00
5957,5961459343233640064,4675.971,0.12259702,,,0.5298857,,21
5958,6030031730340238976,4693.0884,0.22713748,6.391408,0.75117034,0.724423,217,01
5959,6030031730340241664,4952.7417,0.9211187,,,1.30545,361,21
5960,6030031730340248320,4610.4546,0.42510682,,,1.0308732,393,21
5961,6030031730340250368,5489.906,1.4274482,9.367438,0.98599195,1.1934874,362,00
5962,6030031730340253952,4799.766,0.37391847,,,0.88516957,471,21
5963,6030031730340256896,5034.8833,261.7422,0.21774228,3.6885617,23.631021,738,12
5964,6030031730340260096,5026.695,1.6188695,,0.9473532,1.6768482,450,01
5965,6030031730340265728,4619.1465,0.16219729,3.9774153,0.7317631,0.6224604,164,00
5966,6030031760288895872,4311.8423,0.087431185,2.08267,0.68274254,0.53289014,131,00
5967,6030031760288897408,4999.6357,0.8269807,,0.84565824,1.222452,358,00
5968,6030031760288897536,4283.2695,0.34050614,,,1.0846102,372,20
5969,6030061172227646976,4769.97,0.08956228,,,0.445612,,21
5970,6030061176526232320,4769.444,0.08752335,,,0.438159,,21
5971,5961554691504344832,4754.3027,5.380225,11.853906,1.000508,3.4358187,673,11
5972,5961554691504366720,4797.2104,0.7461383,,,1.2728157,355,21
5973,5961554691504409728,4868.392,0.4028264,,,0.8886257,409,21
5974,5961554691504411008,4863.3438,0.19387355,,,0.6289175,,21
5975,5961554691509047808,4759.771,23.290842,1.7254655,1.7555412,6.862617,646,12
5976,5961554691533484672,4630.8643,0.40778258,,,0.99975455,578,21
5977,6030087908473494272,5277.8774,0.18231234,,,0.5165609,,21
5978,6030087908473494784,5184.0137,1.4435786,13.428143,0.95555085,1.507722,416,00
5979,6030087908473495296,5040.9263,0.1289778,,,0.49531505,,21
5980,6030087908473496704,5807.21,1.765934,9.905939,0.9984302,1.3280578,398,00
5981,6030114777796280576,4732.7744,27.436039,2.6140265,1.5355996,7.792156,714,10
5982,6030114777796291200,5508.324,0.62206817,1.9976557,0.9499117,0.8631587,151,01
5983,6030114777796295296,5654.512,2.894975,8.293025,1.0751837,1.7709981,455,00
5984,6030114807778238464,5514.218,0.33966866,,,0.64648515,,21
5985,6030114807778242816,4990.6055,3.3075593,9.570475,1.0531735,2.4441233,539,11
5986,6030114807778260224,4685.5557,0.40164784,7.0070004,0.74614525,0.9831593,402,00
5987,6030114807778263680,4536.3203,30.936596,0.45480868,2.8035471,8.975257,553,11
5988,6030114807779012736,4237.6797,0.057721302,,,0.452216,,21
5989,6030114807779420672,5148.471,0.13370481,,,0.47830868,,21
5990,5253752469230624896,5649.5664,0.36814964,,,0.6373467,,21
5991,5253752469230634368,4838.322,0.6907276,,0.8316157,1.207009,354,00
5992,5253752499256710912,4979.6616,0.12000143,,,0.4715731,,21
5993,5253752499257352064,4076.229,0.05143858,,,0.45379555,,21
5994,5253752499257529728,4871.531,0.097926535,,,0.44253302,,21
5995,5253694126381629440,4502.714,0.061507788,,,0.41000965,,21
5996,5253694126405920256,5643.9863,2.4361575,9.964887,1.0242907,1.6349335,449,00
5997,5253694126405920640,9924.931,26.164755,,2.22569,1.7286713,126,00
5998,5253694126405921024,5804.1562,2.0759706,8.661796,1.0364301,1.4035845,398,00
5999,5253694126405923456,4896.0654,0.09474473,,,0.43892553,,21
6000,5253694126405923840,9674.9375,131.03593,0.3372101,2.981632,4.070665,280,01
6001,5253694126405926400,5319.5615,115.9108,0.5002577,2.7025003,9.024659,484,02
6002,5961528818620443392,4872.2744,0.5290073,,,1.0197699,431,21
6003,5961528818620446848,4958.3784,0.79175013,13.377685,0.8521179,1.2102002,358,00
6004,5961528818620491904,4706.3496,7.327301,11.429553,1.0109684,4.037667,715,11
6005,5961528818620492032,5203.8706,77.810616,1.1787032,1.9849317,10.926492,687,12
6006,5961528818620492160,4744.6084,1.32971,,,1.685636,359,21
6007,5253605375192445184,8907.135,31.305311,,2.3218687,1.8155582,133,01
6008,5253605375192445440,4873.802,0.382566,9.622403,0.78924084,0.8748033,362,00
6009,5253605375192448128,4972.8184,1.4483639,,,1.6193619,416,21
6010,5253605375192449024,5121.44,0.1573579,,,0.5147716,,21
6011,5253605375192449280,4937.2437,1.3086779,,0.9469428,1.5518233,359,00
6012,5253605375192450048,5011.537,4.691882,5.853559,1.2021365,2.889486,587,11
6013,5253605375192452224,7190.397,3.6549456,,,1.2322981,,21
6014,5253605375192453248,4967.47,17.896822,1.0868226,2.0527008,5.709879,556,11
6015,5253605375192453376,5138.196,0.15661824,,,0.5008811,,21
6016,5253605375206248832,5144.14,0.10133413,,,0.44055533,,21
6017,5253605405220003072,4880.5786,0.096670516,,,0.44285625,,21
6018,5961459347597122944,5788.1704,0.98071426,4.608081,0.99686,0.99747217,260,00
6019,5961459347597123328,4595.24,0.3246253,,0.7333951,0.93054026,361,00
6020,5961459377592041088,8498.089,24.669418,0.54665697,2.098233,2.1105995,204,01
6021,5961414439416717312,6399.607,12.141525,1.4736205,1.6984223,2.543084,266,00
6022,5961414439416724736,5027.3623,5.195649,4.4475183,1.296227,3.001021,577,11
6023,5961414439416725248,6364.0396,4.8779354,2.7005696,1.3711635,1.8108498,280,01
6024,5253650931874585216,5096.724,0.37427056,4.7933497,0.82859236,0.8087101,218,00
6025,5253650931875899904,5279.451,0.28899446,,,0.646832,,21
6026,5253650931899185152,4798.8384,0.07811489,,,0.40559453,,21
6027,5253650936177439872,4008.9636,0.08768505,9.6745615,0.6032405,0.63496506,273,00
6028,5961554691556647424,4016.912,0.06493445,,,0.52636635,,21
6029,6030031760288903680,4995.312,0.16005959,,,0.5405647,,21
6030,6030031760288915072,5365.282,0.39952987,,,0.7370792,,21
6031,6030031760292035072,4303.979,0.036067918,,,0.34848136,,21
6032,6030031760293269376,4342.675,0.09165646,,,0.548377,,21
6033,6030031764665238528,4826.951,3.4413605,13.138349,0.9704404,2.651858,596,11
6034,6030031764665243648,4803.928,0.4063373,5.6819735,0.7943291,0.9291355,418,01
6035,6030114812107914880,5587.9556,0.29289886,,,0.609647,,21
6036,6030114812107979392,5748.902,0.4130367,,,0.647101,,21
6037,5961502911383490944,7531.808,11.483118,0.9279757,1.7308642,1.90254,205,01
6038,5961502911383495424,6005.6484,1.0189505,,,0.9290246,,21
6039,5961502911383498368,4228.359,0.08159464,,,0.53452736,,21
6040,5961502911383509760,5147.677,0.17942315,,,0.53931403,,21
6041,5961502911383513344,4807.3184,0.13958204,,,0.5720837,,21
6042,5961502911383514752,6535.8833,3.6063778,2.2324512,1.3073047,1.4835583,233,01
6043,5961502911383516160,6745.917,2.5382645,0.2811758,1.3510438,1.1640706,115,00
6044,5961502911384419456,4645.7373,0.08540499,,,0.45569223,,21
6045,5961502911384419840,4667.0054,0.10279388,,,0.4945952,,21
6046,6030061176526339584,4791.736,0.96088386,,0.889038,1.4203774,363,01
6047,6030061176591030656,5187.0967,241.71815,0.23307669,3.5991793,22.02376,611,12
6048,5253605405243795584,5573.945,0.3060585,,,0.6120849,,21
6049,5253605405243795840,8185.391,9.567227,0.25156114,1.7283806,1.526965,127,01
6050,5253605409552195072,4459.565,0.06431084,,,0.42598337,,21
6051,5253605409552195200,6058.6626,3.4377596,5.4956794,1.1735791,1.699467,387,00
6052,5253605409552196992,5756.3677,0.40584195,,,0.6670421,,21
6053,6030087908473498624,4881.3823,1.4154949,,,1.6686233,413,21
6054,6030087908473498880,4998.538,0.53485686,,,0.97133905,484,21
6055,6030087908473500032,4801.1733,0.30563882,8.160974,0.7763191,0.7968177,300,00
6056,6030087908505304960,4876.936,0.37728438,11.609212,0.77459025,0.82846236,323,01
6057,6030087938457105664,6247.373,4.143027,3.1674685,1.3181642,1.737387,294,00
6058,6030087938457114752,3871.2996,0.10034553,8.511736,0.5893281,0.7099401,256,00
6059,6030087938457156096,4570.707,0.4183516,5.818991,0.71438956,1.0844014,360,00
6060,5253752503551768320,4418.406,0.21243586,6.742637,0.7026319,0.7880733,335,01
6061,5253752503551786752,4719.566,0.34377602,12.983024,0.7367816,0.8771573,435,00
6062,5253752503590351360,4932.329,48.567112,0.5026633,2.7013485,9.683481,521,10
6063,5253752503590353408,5140.233,0.7794123,,,1.1274412,359,20
6064,5253752503590357120,5194.1465,0.2956018,,,0.67265075,,21
6065,5253752503590360448,5832.344,27.084253,0.83425844,2.250575,6.594127,537,10
6066,5253752503590617344,4747.248,10.226253,5.826784,1.2130625,4.733033,736,10
6067,5253694126405927296,7604.211,12.283002,0.9948046,1.7461793,2.0065954,217,00
6068,5253694156425718656,5173.4463,0.49293542,6.4575186,0.8395982,0.89160556,308,00
6069,5253694156425739136,6330.449,1.0120769,,,0.84377897,,21
6070,5253694156425747072,5105.1475,0.4693325,5.637647,0.8322509,0.8846737,302,00
6071,5253694156425748096,6064.6094,5.168453,3.6213782,1.3338976,2.0758412,356,00
6072,5253694156426486016,4615.5195,0.17698604,2.1137867,0.7377681,0.67336166,142,00
6073,5253694156426827776,4532.835,0.06262962,,,0.40989682,,21
6074,5253694156428850688,4705.8354,0.08744375,,,0.4482581,,21
6075,5253694156429010432,4905.8135,0.08579944,,,0.4210837,,21
6076,6030031764700005376,4414.1484,0.17394057,4.7415633,0.7041639,0.708436,258,00
6077,6030031764700014080,4447.284,0.2308983,5.6744175,0.73185974,0.82156354,366,01
6078,5961459381956862464,7845.6943,57.559113,0.62036246,2.4333677,4.0339613,289,01
6079,5961459381956864896,4247.196,0.31510204,,,1.0350826,357,21
6080,5961459381956865536,9491.086,30.118736,0.3002084,2.2442064,1.9770601,175,00
6081,5961459381956866048,4463.148,43.717327,0.37681565,3.0033443,11.077827,548,10
6082,5961459381956866944,4967.6147,0.4553675,12.958765,0.78375876,0.9026856,415,00
6083,5961459411950806656,4627.2886,0.7140708,,,1.3175992,354,21
6084,5253650936210834560,5006.304,0.13284248,,,0.49441496,,21
6085,5253650936210840704,5869.079,2.8825734,10.032712,1.0268258,1.8110503,444,02
6086,5253650936210843520,4811.0303,0.35693648,9.504427,0.76754713,0.8650559,350,00
6087,5253650936210845312,7012.042,4.417828,0.4638263,1.4491153,1.4020381,132,00
6088,5253650936210855936,7056.044,5.5474796,1.1191179,1.4689713,1.5774108,186,00
6089,5253650936210856576,5835.7007,73.35281,0.69812155,2.40006,11.262442,646,12
6090,5253650936210864128,9663.52,13.329238,,,1.2828095,,21
6091,5253650936210868352,5204.2046,0.17044924,,,0.51716363,,21
6092,5253650936210869888,4940.9175,0.2097712,,,0.6253922,,21
6093,5961414469411952000,4035.361,0.07733033,1.8073149,0.6173291,0.5630272,119,01
6094,5961414469411983232,4915.691,2.012491,,0.9500103,1.9624496,465,01
6095,5961414469412006784,4786.094,1.1001192,,,1.5242959,359,21
6096,5961414469412606080,4846.201,0.30106595,,0.7575946,0.7744354,298,01
6097,5961414469417414272,4663.5864,0.20217444,1.3886917,0.7534844,0.6901526,119,01
6098,5961502915672027264,4915.006,1.5814961,,0.94878745,1.7602532,450,01
6099,6030114812156031360,4806.3,0.18967992,,,0.62811995,,21
6100,6030114812156035328,4731.4106,0.2187045,0.8093081,0.77243817,0.6942421,111,01
6101,6030114812156050560,5016.2466,3.5671265,9.622459,1.0504885,2.5289655,575,11
6102,6030114842137928320,4508.7563,0.07550249,,,0.45825696,,21
6103,6030114842156548864,4938.474,0.108822905,,,0.45409238,,21
6104,5253605409552204544,5151.728,0.16947055,,,0.51839393,,21
6105,5253605409565987328,5548.437,0.27838963,,,0.5713515,,21
6106,5253605439579741952,4723.2046,0.080488265,,,0.42185023,,21
6107,5253605439580000512,4867.027,0.08359423,,,0.41626704,,21
6108,5253605439583677312,5906.8066,2.9543357,9.475509,1.0352063,1.8072234,445,02
6109,5253605439603538048,4481.4316,0.05222378,,,0.38560244,,21
6110,5253605439603544064,4521.1226,0.17314702,2.86062,0.71439266,0.6877283,168,00
6111,5253605439611790464,5091.819,0.13862556,,,0.49414268,,21
6112,5253752503598571520,4860.749,0.08633575,,,0.42583236,,21
6113,5253752537911549056,5274.1035,0.20505746,,,0.54676473,,21
6114,5961554695890479872,4549.0015,23.307562,7.3949866,1.1416619,7.766819,847,11
6115,5961554695890480256,4923.694,0.4319716,10.9159155,0.7893869,0.90689415,413,01
6116,5961554695890489216,5956.2437,60.56893,0.73527235,2.3514395,7.0365763,472,01
6117,5961554695890506496,15003.045,100.08615,,,1.4800711,,20
6118,5961554695890510464,4511.7305,0.36295763,,,0.98430634,390,21
6119,5253694160740712320,5269.14,0.2958718,4.31999,0.8381765,0.68384635,192,00
6120,5253694160765559680,5185.551,0.24379815,,,0.616705,,21
6121,5253694160765562880,5689.9175,3.129928,8.275484,1.0790693,1.8445995,455,00
6122,5253694160765564672,9879.029,64.758705,0.36734957,2.5937295,2.7426925,235,00
6123,6030061176591037952,6008.3857,1.8642632,5.377456,1.0892076,1.2612497,330,00
6124,6030061176591061760,5358.306,1.3220156,,0.9494972,1.3207042,365,00
6125,6030061176591067392,5006.2715,5.8000784,4.4004726,1.3016703,3.208639,612,11
6126,6030061176591067776,5478.393,3.870869,5.8587337,1.1705745,2.0357008,456,02
6127,6030061206585875072,4430.1904,0.103721686,,,0.54991764,,21
6128,6030061206585890944,4688.255,0.29447556,4.9766374,0.7469851,0.8159329,335,01
6129,6030061206585902336,5148.191,0.11360317,,,0.47137105,,21
6130,6030061206585903488,4319.3716,0.05230377,,,0.40998334,,21
6131,5253650936210874112,7150.5366,19.988356,1.0927236,1.9092716,2.8523529,268,00
6132,5253650966234356352,4889.474,0.36549893,,,0.840725,383,20
6133,5253650966235262336,4293.953,0.14346999,4.005867,0.67604625,0.68959,256,00
6134,5253650966235268480,4399.3525,0.057444222,,,0.41567785,,21
6135,5253650966235644160,5186.046,0.17025672,,,0.5143482,,21
6136,5253650966258921216,4838.4946,0.074843094,,,0.39763838,,21
6137,5253650966258922240,4687.933,0.09155001,,,0.4584207,,21
6138,5961528822928488192,4979.0547,19.244768,1.910896,1.6973115,5.9977036,618,11
6139,5961528822999519616,7193.2437,13.703767,1.212858,1.7584361,2.355788,248,00
6140,5961528822999520768,4174.927,0.07794535,2.4004445,0.6227807,0.5648393,126,01
6141,5961528822999520896,4862.724,1.5613774,,0.946095,1.7662143,437,01
6142,5961528822999523840,4733.5674,6.956505,11.846095,1.0012928,3.9658048,707,11
6143,5961459411951656064,4795.578,2.9759066,13.09744,0.97001004,2.5017798,513,11
6144,5961414473776439040,4600.4526,0.5835664,,,1.2107874,344,21
6145,5253605443911920768,4356.969,0.04646405,,,0.3987327,,21
6146,5253605443911921024,4466.5327,0.13710949,2.012924,0.6988379,0.6348636,122,01
6147,5253605443911922816,5516.3345,0.4693685,0.9848458,0.91045046,0.77097195,123,01
6148,5253605443911923968,3978.6238,0.14234562,9.504405,0.5999033,0.79076856,309,00
6149,5253605443911925248,5516.156,1.6200682,,0.93907976,1.395762,431,00
6150,5253605443911926144,4903.5327,80.448265,0.50305444,2.700934,12.45313,642,11
6151,5253605443911928192,4932.1533,17.153345,2.1857579,1.6200348,5.740251,635,12
6152,5253605443911928320,4776.335,0.084196806,,,0.4218855,,21
6153,6030031794648639744,4720.576,0.42428076,,,0.9902403,420,21
6154,6030031794648653568,4718.7056,0.46455976,,,1.0235007,640,21
6155,6030031794648664960,4732.107,7.6370993,10.649979,1.0309064,4.135133,731,11
6156,6030031794676513024,5153.4307,0.542643,5.127419,0.892752,0.9341442,347,01
6157,6030031794676535680,6064.559,2.0530188,4.83305,1.1213604,1.2941664,324,01
6158,6030031794676638848,4899.362,1.3498126,,,1.6092181,359,21
6159,5961502915753840256,4592.5215,334.69437,0.21640798,3.7069247,33.99463,642,12
6160,5961502915753844224,5260.776,0.26689634,,,0.6456007,,21
6161,5961502915753847552,4588.86,0.08624331,,,0.47824758,,21
6162,5961502915753855616,4813.3657,0.489485,,,1.0271713,338,21
6163,5961502915753857664,4093.1816,0.04627176,,,0.45736346,,21
6164,5253694160765565824,5253.676,0.19152942,,,0.5321525,,21
6165,5253694160765568384,4909.116,0.39499345,8.5455675,0.7848616,0.8873427,373,00
6166,5253694160765568768,5818.72,2.075201,8.839071,1.0295744,1.421435,404,00
6167,5253694190784440448,4833.5513,55.463764,0.5560502,2.6033208,10.619171,534,10
6168,5253694190785506176,5566.0615,0.31021753,,,0.6154085,,21
6169,5253694190785515776,5267.2114,0.61944896,5.7379675,0.8888516,0.9470641,350,01
6170,5961554725864063872,4827.068,58.324562,0.37680125,3.0021756,11.059836,523,11
6171,5961554725864070400,4717.0063,0.82738507,,,1.3661474,357,21
6172,5961554725864113792,4754.436,1.2055222,,,1.6123071,359,21
6173,5961554725867765376,5139.2847,0.16373996,,,0.5110622,,21
6174,5961554725888869632,4736.463,0.22517508,1.432083,0.7736267,0.7059596,119,01
6175,5961554725915302144,4725.8813,0.098555006,,,0.46839094,,21
6176,5253650970570615168,4515.2485,118.81845,0.3173164,3.2024965,18.540281,523,10
6177,5253650970570624128,6066.9634,0.84289366,,,0.83591294,,21
6178,5253650970570632960,6591.8584,4.7965984,2.1365073,1.3810022,1.6888927,248,00
6179,5253650970570640128,9698.804,38.217747,0.34768766,2.3441746,2.1711578,192,00
6180,5253752537950101376,4332.9634,0.10625077,5.052933,0.6728421,0.57855123,152,00
6181,5253752537950102784,4837.2544,0.5669442,,,1.0721118,352,20
6182,5253752537950104320,4907.904,1.2873535,,0.9481049,1.4429151,362,02
6183,5253752537950104576,5429.3745,0.26598784,,,0.5977383,,21
6184,5253752537950105216,5296.111,0.19330837,,,0.52651715,,21
6185,5253752537950105856,9130.765,14.266288,,1.9329802,1.440993,111,01
6186,5253752537958316928,5045.8076,0.086919606,,,0.42191464,,21
6187,5253752567976756096,4330.8115,0.26140624,,,0.9202748,344,20
6188,5253752567982281344,4536.975,0.20915645,4.1171823,0.7302475,0.7390829,227,00
6189,5253752567982282624,4721.38,0.083740905,,,0.45480368,,21
6190,5253752572271310336,5096.5283,0.4969494,10.235519,0.813485,0.91172343,337,00
6191,5253752572271328896,5273.313,5.935524,8.52965,1.0670502,3.2848892,644,12
6192,6030087942833233792,4828.459,0.43350196,,,0.9439035,412,21
6193,6030087942833234560,5046.2036,2.263045,,0.9520217,1.9822278,484,01
6194,6030087942833236352,4790.789,34.686043,0.5569346,2.602622,8.583013,532,11
6195,6030087972816866816,5380.936,0.24264047,,,0.59048724,,21
6196,5961528823017320064,4968.8857,354.0567,0.2936297,3.2851396,23.647907,900,12
6197,5961528852980248832,4657.2793,18.748766,0.8336656,2.2540684,6.640234,609,11
